Date,BBG_metals,BBG_agriculture,BBG_gold,BBG_silver,BBG_gas,CBOE_vix,CBOE_skew,ML_move_1M_volindex,ML_move_3M_volindex,RUSS3000_value,RUSS3000_growth,ISHARES_midcapetf,ISHARES_smallcapetf,US_EUR,US_GBP,US_AUS,US_CHF,US_YUAN,US_INDI,US_CAD
2020-01-27,230.223,84.935,384.9763,364.9053,386.6619,18.23,127.21,66.7,63.55,1743.87,1456.97,54.8667,46.5984,1.10125,1.3056,0.6761,1.0312,0.14416,1.399599,0.75792
2020-01-28,228.8122,85.2328,383.0723,352.8354,392.855,16.28,125.61,65.6,62.33,1756.71,1475.1,55.2973,46.904,1.10005,1.2983,0.67625,1.0269,0.14416,1.404499,0.76014
2020-01-29,227.0591,84.6025,383.1372,353.4365,384.0181,16.39,125.15,66.2,62.8,1749.32,1477.6,55.0347,46.6873,1.09985,1.3,0.6754,1.02555,0.14416,1.4023,0.75769
2020-01-30,225.521,83.6558,386.3625,363.6584,376.6218,15.49,129.95,71.1,67.24,1756.78,1480.31,54.9667,46.6462,1.1035,1.31,0.67215,1.03265,0.14416,1.397599,0.75709
2020-01-31,225.7491,83.3142,386.063,364.0781,379.1089,18.84,135.73,73.0,67.84,1725.52,1453.94,54.1,45.7592,1.1082,1.3179,0.6692,1.0369,0.14416,1.397499,0.75552
2020-02-03,222.6797,83.2102,384.7751,357.2117,374.627,17.97,127.7,72.8,67.09,1732.79,1471.27,54.6533,46.2433,1.10575,1.3013,0.6692,1.0353,0.14242,1.402049,0.75267
2020-02-04,224.5792,83.4457,378.2507,355.0237,385.5586,16.05,128.65,68.2,63.41,1751.83,1499.93,55.2841,46.8466,1.10385,1.3025,0.6738,1.0311,0.14289,1.406199,0.75335
2020-02-05,228.6835,83.6358,380.042,355.8679,383.3096,15.15,129.78,64.1,61.37,1780.17,1507.08,56.2241,47.425,1.1002,1.2984,0.6746,1.02765,0.14339,1.404699,0.75301
2020-02-06,229.5992,83.5043,381.8096,360.2502,383.532,14.96,134.48,61.2,59.1,1778.57,1515.77,55.9536,47.2794,1.09775,1.2929,0.67305,1.0259,0.14346,1.404,0.75276
2020-02-07,225.6204,83.8913,382.6528,357.7185,382.7246,15.47,132.21,65.6,64.37,1767.07,1507.79,55.4963,46.764,1.0964,1.2939,0.66725,1.02435,0.14283,1.3983,0.75123
2020-02-10,224.7738,83.9584,384.1858,359.6514,364.4192,15.04,133.29,68.1,65.6,1772.74,1524.18,55.6033,46.9394,1.0924,1.2923,0.66865,1.02345,0.14318,1.4027,0.75092
2020-02-11,227.937,83.9361,381.916,355.8479,368.145,15.18,132.95,64.9,63.43,1780.6,1525.08,56.0574,47.2693,1.09155,1.2945,0.6714,1.0234,0.14355,1.4028,0.75264
2020-02-12,228.5874,84.5559,382.2974,353.8589,378.261,13.74,133.2,63.5,62.15,1787.55,1538.56,56.4192,47.53,1.08955,1.2975,0.6738,1.024,0.14343,1.4024,0.75475
2020-02-13,230.4184,84.3035,384.0654,356.3484,375.0327,14.15,133.04,63.5,62.17,1786.79,1536.55,56.295,47.6875,1.08485,1.3055,0.6719,1.02215,0.14333,1.4019,0.75372
2020-02-14,227.8318,84.1493,385.9307,358.6587,373.2844,13.68,132.67,62.4,63.11,1785.64,1542.25,56.1667,47.5024,1.08455,1.3016,0.6715,1.0189,0.14313,1.39805,0.75457
2020-02-17,227.8318,84.1493,385.9307,358.6587,373.2844,0.0,132.67,62.4,63.11,1785.64,1542.25,56.1667,47.5024,1.08305,1.3006,0.6714,1.0185,0.14324,1.4017,0.75557
2020-02-18,227.3199,85.046,390.1816,367.136,393.3462,14.83,137.66,67.7,65.2,1776.72,1541.92,55.8167,47.2775,1.0823,1.3037,0.66865,1.01895,0.14292,1.3969,0.75426
2020-02-19,227.0834,85.0983,392.1936,370.4138,393.7554,14.38,141.81,68.0,63.32,1782.11,1551.87,55.8267,47.3478,1.07925,1.2951,0.6676,1.0169,0.14289,1.39665,0.75643
2020-02-20,225.4244,84.3705,394.3274,370.6108,387.105,15.56,137.12,69.6,65.55,1782.78,1543.0,56.1617,47.4529,1.08035,1.2881,0.6616,1.0179,0.14239,1.3951,0.75418
2020-02-21,225.9181,84.5405,401.2307,374.8357,384.1804,17.08,135.14,74.5,69.71,1773.44,1519.47,55.6526,47.1249,1.0852,1.2962,0.6628,1.02205,0.14231,1.3912,0.7562
2020-02-24,222.5733,82.6993,408.0476,381.8721,370.6982,25.03,130.48,86.9,75.66,1721.51,1464.27,54.1437,45.6641,1.08565,1.2924,0.6605,1.0227,0.14226,1.39015,0.75222
2020-02-25,222.3807,82.8791,401.5908,367.9504,371.8904,27.85,130.79,87.4,76.0,1667.05,1420.1,52.1597,44.002,1.08645,1.3016,0.66035,1.02395,0.14258,1.3924,0.75307
2020-02-26,222.4892,82.9,399.9282,360.8357,368.7678,27.56,130.65,87.0,75.88,1649.27,1419.19,51.1167,43.5775,1.08655,1.2917,0.6544,1.023,0.1424,1.39705,0.75007
2020-02-27,221.0434,82.1033,399.7991,357.2451,353.0911,39.16,130.65,92.6,78.76,1579.89,1356.17,49.575,41.8892,1.0986,1.2873,0.6569,1.03105,0.14277,1.3956,0.7468
2020-02-28,219.9805,81.9924,381.3655,331.5168,339.7668,40.11,130.82,109.7,89.02,1554.59,1352.84,47.4483,41.125,1.09845,1.2776,0.651,1.0331,0.14302,1.3786,0.74635
2020-03-02,223.8799,82.8272,388.2534,337.2393,352.5605,33.42,126.84,104.9,82.49,1617.99,1415.1,49.56,42.3815,1.11315,1.2748,0.654,1.0419,0.14366,1.3721,0.75053
2020-03-03,221.8288,83.659,400.3411,346.2959,360.6157,36.82,123.06,103.0,80.02,1577.6,1374.38,48.4221,41.6454,1.1178,1.2819,0.6583,1.0465,0.14364,1.36895,0.74705
2020-03-04,222.8753,83.3829,400.0129,347.4756,365.9248,31.99,127.38,89.6,75.41,1638.64,1432.24,50.11,42.9743,1.1141,1.2821,0.6627,1.0465,0.14438,1.3598,0.74702
2020-03-05,223.3927,82.2889,406.1125,350.4485,355.7339,39.62,123.61,97.0,82.34,1581.18,1385.45,48.11,41.3092,1.1189,1.2922,0.6614,1.05205,0.14415,1.3604,0.74588
2020-03-06,221.1178,81.2136,407.1968,347.8406,342.9915,41.94,126.08,125.2,92.71,1549.74,1363.41,47.0226,40.555,1.13105,1.3029,0.6652,1.06635,0.14426,1.35125,0.74491
2020-03-09,218.8112,80.0066,408.0002,343.6628,356.9561,54.46,121.57,163.7,117.85,1412.95,1267.95,42.1167,36.3975,1.14185,1.311,0.6587,1.07555,0.14396,1.3478,0.72977
2020-03-10,219.5709,80.836,404.2673,341.6714,389.5354,47.3,121.38,123.7,100.48,1472.88,1333.31,44.0667,37.58,1.13445,1.2932,0.6506,1.07145,0.14375,1.34865,0.72865
2020-03-11,217.6929,80.0106,399.9082,338.0681,376.9802,53.9,121.72,127.8,103.39,1392.66,1269.65,41.538,35.02,1.12775,1.2887,0.6485,1.0657,0.14367,1.35715,0.72579
2020-03-12,213.3614,78.2509,387.2305,322.5347,369.9197,75.47,115.79,152.6,120.51,1251.88,1151.75,37.23,31.14,1.10815,1.254,0.6236,1.0485,0.14226,1.3409,0.71798
2020-03-13,216.1928,77.9159,369.3218,292.2092,373.0637,57.83,132.37,138.4,112.03,1364.83,1254.44,39.1033,33.2125,1.1069,1.2406,0.6184,1.04795,0.14268,1.3543,0.7244
2020-03-16,211.612,75.6209,361.8235,258.282,363.656,82.69,114.66,124.5,101.79,1199.49,1097.88,34.7925,28.0875,1.11385,1.2277,0.6118,1.0563,0.14299,1.3513,0.71337
2020-03-17,206.1256,75.1396,371.4272,251.8151,347.1736,75.91,116.67,109.9,93.98,1272.05,1159.07,35.8033,30.4075,1.0972,1.2016,0.6,1.03665,0.1427,1.35025,0.70418
2020-03-18,198.8529,75.3313,359.8848,237.2463,323.2334,76.45,113.54,124.1,108.92,1181.3,1103.86,32.3697,27.4275,1.08335,1.1763,0.5772,1.02765,0.1419,1.3414,0.68942
2020-03-19,199.0551,77.2937,360.3008,244.5438,338.7402,72.0,115.44,141.1,122.88,1190.39,1120.72,33.2517,29.1989,1.07015,1.1658,0.5742,1.01585,0.14068,1.33715,0.68906
2020-03-20,196.9714,78.6157,361.7134,249.6043,328.7339,66.04,118.12,133.4,114.22,1139.71,1074.22,31.91,27.3251,1.0689,1.1741,0.5799,1.01405,0.14092,1.3263,0.69616
2020-03-23,191.9947,80.0334,382.2861,267.2649,328.3494,61.59,117.05,135.4,111.38,1093.39,1055.63,30.5127,26.81,1.07595,1.1492,0.5828,1.01775,0.14099,1.31005,0.68975
2020-03-24,195.309,80.7766,404.3088,287.3386,339.3401,61.67,117.75,111.1,98.8,1201.26,1152.08,34.1733,29.6433,1.07965,1.1772,0.5958,1.01915,0.14158,1.30925,0.69149
2020-03-25,196.3685,81.2322,397.2595,299.7537,336.396,63.95,116.6,87.1,86.18,1227.56,1160.44,34.52,30.2555,1.08325,1.1761,0.5959,1.0222,0.14055,1.30935,0.70462
2020-03-26,195.6732,80.4812,403.5796,295.7832,331.4895,61.0,118.97,88.5,84.52,1305.85,1230.3,37.0372,32.125,1.1024,1.2135,0.6064,1.0368,0.14137,1.3353,0.71337
2020-03-27,196.5472,79.6902,402.0725,292.9214,327.9568,65.54,117.41,88.3,81.73,1266.42,1185.24,35.7733,30.9921,1.1058,1.2359,0.6166,1.046,0.14092,1.32495,0.71533
2020-03-30,195.153,79.4892,399.4231,284.8193,331.6858,57.08,122.18,90.7,79.99,1300.82,1226.54,36.5433,31.5432,1.10295,1.2416,0.6173,1.04185,0.14084,1.32605,0.70567
2020-03-31,198.6214,79.3253,388.0964,285.3037,321.8733,53.54,125.49,83.9,76.5,1277.75,1210.66,35.64,31.3266,1.09725,1.2403,0.6136,1.0335,0.14119,1.32725,0.71116
2020-04-01,194.4781,77.0849,386.8335,281.8379,311.4722,57.06,115.48,83.1,75.63,1215.87,1156.18,33.4767,29.405,1.0924,1.2424,0.6071,1.03245,0.14084,1.3088,0.70472
2020-04-02,196.1762,77.0601,398.0889,295.3418,304.6035,50.91,118.43,72.0,71.27,1244.13,1177.54,33.7033,29.7326,1.08635,1.2377,0.606,1.02835,0.14116,1.3089,0.70756
2020-04-03,194.6289,76.6961,400.0344,292.1179,318.1465,46.8,120.57,65.0,61.95,1222.56,1158.12,32.91,28.5665,1.07985,1.2258,0.5996,1.0229,0.14099,1.31165,0.7041
2020-04-06,195.715,76.9591,411.7537,305.7241,339.738,45.24,121.01,66.3,62.54,1303.88,1245.94,35.65,31.348,1.07835,1.2255,0.6087,1.0219,0.14099,1.31625,0.70867
2020-04-07,198.6176,77.1982,409.2756,311.9934,363.4875,46.7,118.48,72.2,66.28,1309.72,1240.51,36.3296,31.6629,1.0882,1.2304,0.61685,1.02945,0.14193,1.32195,0.71454
2020-04-08,197.749,77.111,409.4229,306.5,352.4741,43.35,119.3,75.7,70.46,1363.05,1279.92,38.1517,32.9876,1.08635,1.2379,0.62285,1.0297,0.14152,1.31675,0.71355
2020-04-09,198.2596,77.66,426.0754,324.5808,347.4788,41.67,120.85,74.4,69.08,1399.41,1293.17,39.6879,34.486,1.09385,1.247,0.63395,1.03535,0.14198,1.3106,0.71556
2020-04-10,198.2596,77.66,426.0754,324.5808,347.4788,0.0,120.85,74.4,69.08,1399.41,1293.17,39.6879,34.486,1.09385,1.247,0.6351,1.03535,0.14213,1.3179,0.71664
2020-04-13,199.8066,77.0678,428.1719,314.3579,348.7805,41.17,119.6,75.9,69.08,1369.21,1288.69,38.57,33.2413,1.09005,1.247,0.6382,1.0329,0.14179,1.3115,0.71922
2020-04-14,202.4359,76.3192,429.9983,326.4124,338.9829,37.76,122.33,69.5,66.08,1396.21,1337.81,38.9967,33.8514,1.0969,1.2594,0.6442,1.04085,0.14187,1.3155,0.72031
2020-04-15,201.2462,76.0641,423.0251,312.6919,325.6001,40.84,122.42,70.5,66.61,1349.69,1317.02,37.2446,32.2444,1.0905,1.2498,0.6319,1.0358,0.14149,1.3061,0.70849
2020-04-16,201.4299,75.5542,420.9622,314.9316,340.4939,40.11,122.33,69.9,66.68,1343.84,1332.56,36.78,32.0318,1.08495,1.2451,0.6329,1.03205,0.14125,1.302,0.71018
2020-04-17,204.1871,75.6385,412.9678,308.522,347.0222,38.15,126.43,69.8,66.66,1398.33,1358.68,38.5767,33.4503,1.0889,1.2504,0.6365,1.03525,0.14138,1.30635,0.71429
2020-04-20,204.41,75.2067,415.9917,314.6216,373.2993,43.83,125.34,70.6,64.14,1367.91,1340.67,37.6615,32.8375,1.08815,1.2473,0.63365,1.03485,0.14137,1.3059,0.70679
2020-04-21,199.8701,74.5827,410.3047,299.4612,363.9307,45.41,123.71,73.8,66.14,1333.57,1294.14,36.6767,32.0823,1.08615,1.2273,0.6281,1.0324,0.141,1.2991,0.7037
2020-04-22,201.3971,75.0637,422.5825,309.6897,374.1387,41.98,126.19,72.3,65.1,1354.73,1329.4,37.06,32.4672,1.08275,1.2329,0.6324,1.0295,0.14116,1.30875,0.70612
2020-04-23,201.4981,75.2235,424.3101,310.1504,360.5867,41.38,125.22,67.3,63.07,1355.91,1329.86,37.3651,32.7406,1.0828,1.2386,0.637,1.02865,0.14151,1.3176,0.71058
2020-04-24,202.6925,73.9587,421.9292,308.5334,356.0701,35.93,126.51,66.1,62.05,1371.91,1350.9,37.86,33.1447,1.08125,1.2338,0.6387,1.02695,0.14121,1.31115,0.70902
2020-04-27,203.1371,72.9567,419.0649,306.459,360.2571,33.29,129.29,62.7,56.53,1405.84,1367.9,39.1833,34.588,1.08405,1.2409,0.6465,1.0249,0.14111,1.31185,0.71271
2020-04-28,203.696,73.0849,418.6775,306.2004,363.1028,33.57,129.23,58.9,56.34,1416.4,1350.79,40.0333,35.1375,1.0832,1.2436,0.6491,1.02565,0.14125,1.3147,0.71454
2020-04-29,204.9538,73.3731,416.5393,305.9417,349.885,31.23,132.6,57.1,54.91,1453.27,1393.3,41.5615,36.8631,1.08535,1.2436,0.6556,1.02715,0.14131,1.32525,0.72051
2020-04-30,203.1601,74.8285,411.873,299.1106,363.1052,34.15,130.38,53.6,53.65,1419.73,1388.99,40.1467,35.611,1.0953,1.2436,0.6511,1.03605,0.1416,1.33195,0.71713
2020-05-01,200.5851,74.6665,413.5034,298.4126,357.0825,37.19,129.97,48.1,51.06,1375.59,1350.24,38.52,34.209,1.10085,1.2547,0.6419,1.0422,0.1416,1.32015,0.70992
2020-05-04,199.7189,73.7877,416.522,295.5789,373.1499,35.97,131.29,49.3,50.7,1373.66,1362.87,38.3633,34.2362,1.09165,1.2421,0.6427,1.0367,0.1416,1.32205,0.70998
2020-05-05,201.3018,74.3906,415.8669,301.8525,386.8721,33.61,128.26,49.6,51.2,1379.56,1380.97,38.4079,34.2936,1.08405,1.2454,0.6432,1.02845,0.1416,1.32085,0.7119
2020-05-06,203.6302,73.6066,410.4954,299.9556,363.2795,34.12,128.59,51.3,53.66,1357.09,1382.42,37.5667,33.9164,1.07975,1.2362,0.6401,1.02565,0.14075,1.31395,0.70694
2020-05-07,205.6109,74.1606,419.5647,311.4434,355.918,31.44,130.67,54.9,57.1,1374.04,1400.54,38.2867,34.3744,1.07775,1.2287,0.6495,1.0228,0.14116,1.31935,0.71572
2020-05-08,206.494,74.6818,416.8123,315.2,347.5525,27.98,132.21,57.4,61.25,1408.57,1420.33,39.7333,35.7494,1.08725,1.2287,0.653,1.0327,0.14136,1.3239,0.71803
2020-05-11,206.548,74.4323,413.0188,313.2451,348.8943,27.57,129.1,61.6,60.43,1394.35,1430.42,38.9233,35.3647,1.0825,1.2358,0.64895,1.0292,0.14086,1.3177,0.71388
2020-05-12,204.5724,74.4217,414.7441,313.8254,328.8152,33.04,125.97,61.3,60.65,1359.69,1402.23,37.8869,33.9902,1.08745,1.233,0.647,1.0341,0.14119,1.3322,0.71028
2020-05-13,203.3749,73.3569,417.0669,313.0674,310.5767,35.28,123.43,57.6,59.39,1326.62,1379.85,36.5021,32.725,1.0839,1.2226,0.6455,1.03025,0.141,1.3269,0.70919
2020-05-14,202.3241,73.5147,423.1543,322.7578,315.2632,32.61,124.35,59.1,59.87,1344.16,1393.24,37.1033,32.9432,1.08135,1.2199,0.6462,1.0292,0.14093,1.3246,0.71177
2020-05-15,200.8708,73.6485,426.9961,341.0183,306.73,31.89,124.47,56.5,58.73,1344.3,1405.13,37.0733,33.2601,1.08185,1.2126,0.6415,1.028,0.1408,1.31875,0.70872
2020-05-18,206.9102,74.1257,421.8562,348.9729,327.8179,29.3,129.23,58.7,59.55,1407.8,1439.29,39.62,35.6125,1.08575,1.2192,0.6524,1.03135,0.14065,1.321,0.71757
2020-05-19,208.0104,74.0918,424.5627,357.6245,332.1699,30.53,127.48,60.1,59.15,1383.97,1430.78,39.0317,35.0735,1.09475,1.2251,0.6537,1.0294,0.14086,1.322,0.71721
2020-05-20,210.8713,74.5986,426.4238,360.2229,319.4534,27.99,125.95,58.9,59.45,1409.63,1455.33,39.7601,35.9951,1.09925,1.227,0.6598,1.0372,0.14097,1.32355,0.71932
2020-05-21,209.3693,74.006,419.4939,346.8989,309.916,29.53,124.53,55.6,56.11,1401.73,1444.87,39.6033,36.0536,1.09415,1.2212,0.6565,1.0301,0.14054,1.3224,0.71661
2020-05-22,205.879,73.5816,423.5046,353.4729,314.77,28.16,125.78,51.7,52.28,1402.0,1451.9,39.4928,36.0645,1.08905,1.219,0.6536,1.02845,0.14024,1.31665,0.71449
2020-05-25,205.879,73.5816,423.5046,353.4729,314.77,0.0,125.78,51.7,52.28,1402.0,1451.9,39.4928,36.0645,1.08935,1.219,0.6545,1.0294,0.14012,1.31775,0.715
2020-05-26,207.5362,74.2179,417.4004,351.5203,325.4844,28.01,129.11,52.2,51.81,1441.39,1456.77,41.1017,37.4202,1.09845,1.2363,0.6652,1.03335,0.14015,1.3252,0.72574
2020-05-27,204.5544,74.0129,417.0637,354.7581,315.6123,27.62,129.96,53.0,52.75,1477.15,1470.2,42.4843,38.775,1.0973,1.2217,0.6621,1.03095,0.13948,1.31715,0.72711
2020-05-28,206.6979,74.3237,417.4275,358.9548,305.74,28.59,130.78,50.6,52.28,1465.0,1469.26,41.8733,37.8187,1.10555,1.2323,0.6637,1.0356,0.13993,1.3217,0.72659
2020-05-29,208.7755,74.152,423.0806,369.5847,309.4229,27.51,131.72,51.6,52.29,1463.19,1482.59,41.5954,37.4697,1.11235,1.2368,0.6667,1.04095,0.14011,1.32265,0.72616
2020-06-01,211.3516,74.2675,422.7471,376.1416,296.8752,28.23,132.09,55.1,53.23,1470.73,1490.26,42.2695,37.9393,1.11375,1.2481,0.6798,1.04115,0.1403,1.3244,0.73673
2020-06-02,212.982,74.5185,418.812,364.8152,297.3784,26.84,132.61,55.4,53.7,1485.56,1500.55,42.8433,38.2677,1.1183,1.2557,0.6895,1.041,0.14082,1.33155,0.73973
2020-06-03,213.6249,75.1436,411.761,358.7832,304.7429,25.66,131.5,61.2,56.83,1520.37,1513.54,44.2377,39.405,1.12195,1.2597,0.69205,1.03945,0.14053,1.32755,0.74102
2020-06-04,213.7211,75.9455,417.2212,360.8425,304.9116,25.81,130.77,61.2,58.73,1528.86,1498.15,44.9068,39.3754,1.1344,1.2607,0.6943,1.0449,0.14064,1.32525,0.74074
2020-06-05,217.6166,76.2103,406.499,349.2163,298.219,24.52,129.87,62.0,59.1,1576.55,1532.39,46.5104,41.145,1.13135,1.2725,0.6969,1.03905,0.1412,1.32345,0.74482
2020-06-08,218.3107,76.08,411.842,357.5378,299.3408,25.81,129.11,62.8,57.77,1608.21,1545.6,48.11,41.8316,1.1301,1.2698,0.702,1.04605,0.14141,1.32625,0.74716
2020-06-09,218.5647,75.6294,415.9016,355.4668,295.334,27.57,124.93,62.9,58.31,1575.07,1544.44,46.5673,40.8968,1.13545,1.2722,0.69615,1.0536,0.1413,1.32445,0.74543
2020-06-10,221.6168,75.6888,415.614,355.3296,296.8301,27.57,127.74,60.0,56.01,1539.14,1552.54,45.084,39.633,1.1352,1.2755,0.6998,1.0576,0.14162,1.32215,0.74555
2020-06-11,217.1012,75.2792,420.2292,357.0945,301.4966,40.79,131.29,56.5,56.06,1436.82,1466.5,41.6067,36.6109,1.1381,1.2645,0.6855,1.0648,0.14154,1.3163,0.73386
2020-06-12,216.5288,75.2022,419.6272,348.8118,287.7656,36.09,133.54,55.8,55.82,1462.72,1482.5,42.7802,37.4455,1.12465,1.2539,0.6864,1.0512,0.14118,1.31495,0.73608
2020-06-15,215.4928,75.068,417.1936,347.0371,279.9006,34.4,137.33,58.1,57.23,1475.82,1498.78,43.01,37.8425,1.12745,1.2559,0.6919,1.0527,0.14103,1.31615,0.73681
2020-06-16,217.2302,74.9577,419.4421,351.9028,270.9524,33.67,133.85,60.5,59.14,1501.35,1529.14,43.9105,38.7738,1.12375,1.2583,0.68865,1.0513,0.14111,1.31145,0.73833
2020-06-17,218.3807,75.0885,419.2268,354.5935,275.2742,33.47,135.49,58.2,57.5,1484.97,1529.82,43.3267,38.0935,1.12225,1.2545,0.68845,1.04985,0.14113,1.3108,0.73716
2020-06-18,219.115,74.7232,418.1418,349.3755,275.2756,32.94,134.9,55.1,55.16,1483.63,1533.03,43.1267,37.9452,1.12195,1.242,0.6852,1.05165,0.14106,1.3089,0.73521
2020-06-19,219.5031,74.9378,423.4338,356.3369,277.5916,35.12,125.38,53.4,53.47,1469.93,1528.79,42.6767,37.57,1.11835,1.2361,0.6834,1.0507,0.1414,1.3113,0.735
2020-06-22,220.7591,74.8435,426.6768,357.3704,275.7439,31.77,135.54,53.9,53.68,1469.9,1546.33,42.5667,37.97,1.12485,1.2448,0.6907,1.05455,0.14148,1.31945,0.73954
2020-06-23,219.9164,74.4717,430.4468,360.6343,268.4927,31.37,135.2,54.0,54.0,1470.4,1556.67,42.6682,37.8579,1.13335,1.252,0.693,1.0607,0.14166,1.32445,0.73814
2020-06-24,218.3392,74.0029,428.782,352.1731,265.8706,33.84,134.05,54.9,55.12,1426.01,1518.51,41.1733,36.6473,1.12755,1.245,0.6873,1.0557,0.14128,1.32165,0.73316
2020-06-25,218.8201,73.6412,427.6968,356.9202,248.7437,32.22,131.92,51.6,54.24,1442.06,1537.01,41.35,37.119,1.12135,1.2406,0.6886,1.05385,0.14128,1.32295,0.7333
2020-06-26,220.3286,72.8755,430.0415,359.2351,247.6647,34.73,137.47,51.2,53.77,1408.53,1500.02,40.5267,36.2987,1.1202,1.232,0.6863,1.05325,0.14128,1.3224,0.73046
2020-06-29,221.7952,73.8916,430.2646,357.1833,270.6599,31.78,135.75,53.0,53.91,1435.96,1516.54,41.48,37.43,1.1246,1.2268,0.6865,1.0527,0.14122,1.32435,0.73212
2020-06-30,223.0919,75.4784,434.9285,368.5149,276.0618,30.43,148.27,54.1,54.18,1453.25,1545.4,42.0966,37.8575,1.12315,1.2359,0.6903,1.05535,0.14153,1.3237,0.73659
2020-07-01,223.3092,77.0519,429.9541,360.2314,265.5698,28.62,142.44,53.3,54.41,1448.33,1564.16,41.78,37.285,1.1261,1.2458,0.6915,1.05825,0.14142,1.3247,0.736
2020-07-02,224.127,76.4552,432.3958,362.2893,275.4468,27.68,146.34,51.0,52.63,1454.67,1572.02,41.8934,37.3946,1.12285,1.2466,0.6923,1.05725,0.1415,1.3378,0.73722
2020-07-03,224.127,76.4552,432.3958,362.2893,275.4468,0.0,146.34,51.0,52.63,1454.67,1572.02,41.8934,37.3946,1.12425,1.2468,0.6942,1.0582,0.14152,1.33985,0.7382
2020-07-06,226.809,76.475,433.2483,367.4365,292.1172,27.94,140.98,52.0,51.98,1470.55,1603.53,42.347,37.8025,1.13175,1.2509,0.6974,1.0641,0.14248,1.33985,0.73866
2020-07-07,228.043,76.6083,437.2119,369.7517,299.2168,29.43,138.34,51.0,50.95,1448.93,1591.37,41.4033,36.9718,1.12855,1.2575,0.6947,1.062,0.14257,1.3367,0.73508
2020-07-08,231.2661,76.9809,439.7983,378.8887,289.4961,28.08,144.46,49.8,50.49,1453.54,1612.77,41.4883,37.0541,1.13275,1.2596,0.6983,1.066,0.14276,1.3343,0.74008
2020-07-09,231.5566,77.0924,435.7407,374.9551,281.01,29.26,138.84,50.1,50.74,1429.64,1618.06,40.4333,36.257,1.12935,1.2615,0.6964,1.0639,0.14298,1.33055,0.73605
2020-07-10,235.8233,76.2138,435.2578,376.7561,285.0234,27.29,135.68,49.2,49.08,1456.69,1623.87,41.6107,37.0875,1.13185,1.2662,0.69495,1.0646,0.14282,1.3299,0.73565
2020-07-13,239.7354,75.0176,438.2104,391.2949,277.311,32.19,128.52,49.6,50.01,1454.13,1590.83,41.615,36.9839,1.13685,1.2619,0.694,1.0624,0.14291,1.32955,0.73475
2020-07-14,237.2146,74.7668,437.759,386.1946,275.769,29.52,131.1,50.8,50.51,1476.67,1609.57,42.3667,37.255,1.1398,1.253,0.6975,1.06495,0.1427,1.32615,0.73454
2020-07-15,235.3865,75.7422,437.7847,390.7642,280.5542,27.76,146.53,47.1,48.92,1503.58,1618.62,43.43,38.5856,1.1418,1.2623,0.7008,1.05955,0.14308,1.3311,0.74025
2020-07-16,235.7998,75.9507,434.197,387.0481,274.0737,28.0,142.44,46.4,48.78,1502.72,1606.95,43.58,38.51,1.14315,1.2597,0.6971,1.05985,0.14308,1.33015,0.73681
2020-07-17,234.0771,76.4519,435.9102,390.8267,272.3772,25.68,140.81,45.7,47.6,1506.96,1613.36,43.5896,38.5483,1.1422,1.2536,0.69975,1.064,0.14301,1.33515,0.73649
2020-07-20,234.9398,75.9818,437.437,399.2949,259.8806,24.46,145.9,46.8,48.49,1497.02,1651.18,42.98,38.3175,1.144,1.2647,0.7014,1.06445,0.14319,1.3378,0.73883
2020-07-21,239.0099,75.8043,444.4512,426.2891,264.511,24.84,134.84,46.4,48.36,1516.16,1637.36,43.5795,38.8092,1.1488,1.2749,0.7128,1.06845,0.14325,1.34155,0.743
2020-07-22,236.2162,76.7181,449.9204,457.6733,265.1294,24.32,140.39,45.3,48.23,1524.97,1646.47,43.9604,39.0653,1.1593,1.2732,0.71405,1.07625,0.14285,1.3403,0.74532
2020-07-23,239.0208,76.6016,455.8174,454.5898,283.1863,26.08,140.74,43.9,46.66,1523.65,1610.57,44.1648,39.2811,1.1595,1.2746,0.7098,1.08025,0.14277,1.3366,0.74568
2020-07-24,236.8429,76.5378,457.6733,451.8623,288.1255,25.84,139.4,42.5,44.74,1509.76,1601.2,43.8933,38.8566,1.16245,1.2789,0.71045,1.0834,0.14251,1.3376,0.74543
2020-07-27,237.735,76.8443,464.8572,484.5156,275.6279,24.74,139.61,42.6,44.9,1512.16,1625.68,43.8833,39.0625,1.17775,1.2895,0.715,1.0881,0.14293,1.3369,0.74864
2020-07-28,238.9749,76.0279,466.8794,480.5422,287.6663,25.44,139.64,41.3,44.02,1507.14,1608.29,43.8466,38.8659,1.17285,1.2947,0.7158,1.0902,0.14284,1.33495,0.74747
2020-07-29,240.6504,76.1558,469.9236,480.959,297.8528,24.1,140.86,41.6,43.9,1527.64,1630.82,44.4682,39.5972,1.17745,1.2966,0.7188,1.09345,0.14282,1.33425,0.74951
2020-07-30,239.6756,76.6052,467.5713,461.9956,282.2666,24.76,138.99,40.7,44.03,1512.04,1636.0,43.8629,39.3238,1.17945,1.3046,0.7194,1.0967,0.14268,1.33555,0.74493
2020-07-31,238.6098,77.393,472.1135,478.8855,277.6375,24.46,141.56,42.0,45.16,1506.48,1659.7,43.4267,38.9251,1.1825,1.3126,0.7143,1.09925,0.14337,1.3348,0.74543
2020-08-03,241.9064,77.3972,472.2126,482.8645,324.2473,24.28,141.77,43.1,45.47,1511.57,1682.44,43.9476,39.4046,1.1738,1.3032,0.7124,1.0854,0.14325,1.33005,0.74677
